Group,Group_ScatterPlot,MAG,Completeness,Contamination,Strain_Heterogeneity,N50,Assembly_Type,Assembly_Source
All MAGs,LQ,20-2_22xbin.3.LR_stool,66.55,27.84,13.98,152910,MetaFlye2 (LR),Stool
All MAGs,LQ,19-2_95x19-2_95.039.SR_stool,66.53,12.42,38.38,253196,MetaSPAdes (SR),Stool
All MAGs,MQ,17-2_13_BAPx17-2_13_BAP.006.SR_plate,66.52,9.07,36.36,661926,MetaSPAdes (SR),Plate
All MAGs,MQ,39-1_8x39-1_early__39-1_8.011.LR_stool,66.51,0,0,65786,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_9x08-2_9.003_sub.SR_stool,66.5,7.12,20,116156,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_22x20-2_22.030_sub.SR_stool,66.5,6.86,47.5,590595,MetaSPAdes (SR),Stool
All MAGs,LQ,29-1_95x50_sub.LR_stool,66.49,13.43,78.26,48592,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_67x29-1_late__29-1_67.008_sub.LR_stool,66.49,9.28,100,48597,MetaFlye2 (LR),Stool
All MAGs,MQ,C029-M36x25.LR_stool,66.48,0,0,388386,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_66x43-1_66.011_sub.SR_stool,66.47,5.95,8.7,145946,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M27x41.LR_stool,66.47,0.48,100,490746,MetaFlye2 (LR),Stool
All MAGs,MQ,C019-M22x43_sub.LR_stool,66.46,9.49,92.86,119845,MetaFlye2 (LR),Stool
All MAGs,MQ,C020-M07x132.SR_stool,66.46,6.59,7.69,19715,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_39x24.LR_stool,66.46,4.55,15.38,104178,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_24xbin.67.LR_stool,66.46,0,0,1494736,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_73xbin.20.LR_stool,66.46,0,0,1494741,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_46x96.SR_stool,66.44,5.28,39.02,2564,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_14x39-2_late__39-2_14.026_sub.LR_stool,66.44,2.01,0,1923104,MetaFlye2 (LR),Stool
All MAGs,MQ,14-2_95_BAPx62.SR_plate,66.44,1.08,25,2184,MetaSPAdes (SR),Plate
All MAGs,MQ,C047-M07_stoolxbin.58.SR_stool,66.44,0.67,0,152770,MetaSPAdes (SR),Stool
All MAGs,LQ,17-1_13_stoolx17-1_13_stool.043_sub.SR_stool,66.41,17.78,3.7,8745,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M00x28.LR_stool,66.41,0,0,112974,MetaFlye2 (LR),Stool
All MAGs,LQ,43-1_14x43-1_14.019_sub.SR_stool,66.4,19.66,23.44,175348,MetaSPAdes (SR),Stool
All MAGs,MQ,19-2_95x64.SR_stool,66.4,0.75,0,15198,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_23xbin.38.SR_stool,66.4,0.67,50,3575,MetaSPAdes (SR),Stool
All MAGs,MQ,C047-M07_WCxbin.5.SR_plate,66.38,0.09,0,8928,MetaSPAdes (SR),Plate
All MAGs,MQ,29-1_95x42_sub.LR_stool,66.36,7.89,92.86,146152,MetaFlye2 (LR),Stool
All MAGs,MQ,17-1_97xbin.5.LR_plate,66.36,0.16,100,56915,MetaFlye2 (LR),Plate
All MAGs,MQ,14-1_36x20.LR_stool,66.35,2.59,0,446888,MetaFlye2 (LR),Stool
All MAGs,LQ,47-2_37x47-2_late__47-2_37.065_sub.LR_stool,66.34,16.46,0,48209,MetaFlye2 (LR),Stool
All MAGs,LQ,C039-M00xbin.19_sub.LR_stool,66.33,26.2,6.02,79735,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_97x25_sub.LR_stool,66.33,4.57,14.29,104219,MetaFlye2 (LR),Stool
All MAGs,LQ,43-2_36_stoolx43-2_36_stool.025.SR_stool,66.31,25.19,28.57,61992,MetaSPAdes (SR),Stool
All MAGs,LQ,C043-M07x49.LR_stool,66.31,11.13,3.85,150216,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M36xC039_FIXED__C039-M36.017.LR_stool,66.31,1.41,0,126798,MetaFlye2 (LR),Stool
All MAGs,MQ,C020-M36xbin.81.LR_stool,66.3,0.48,0,219535,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M06_stoolxbin.99.SR_stool,66.28,0,0,383615,MetaSPAdes (SR),Stool
All MAGs,MQ,14-2_14_stoolx14-2_14_stool.029_sub.SR_stool,66.27,5.41,9.09,3989,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_76x37.LR_stool,66.26,0,0,84244,MetaFlye2 (LR),Stool
All MAGs,MQ,C043-M01xbin.72.LR_stool,66.25,0.67,0,413921,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_22x91_sub.SR_stool,66.25,0.17,0,12862,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_97x20-2_late__20-2_97.063.LR_stool,66.24,2.42,0,298086,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_95xbin.68.SR_stool,66.23,1.36,40,3547,MetaSPAdes (SR),Stool
All MAGs,LQ,40-1_35x34_sub.LR_stool,66.22,14.49,0,51538,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_10xbin.42.SR_stool,66.22,0.34,100,114562,MetaSPAdes (SR),Stool
All MAGs,LQ,C020-M36_LKVxC020-M36_LKV.003_sub.SR_plate,66.21,26.93,12.8,12485,MetaSPAdes (SR),Plate
All MAGs,MQ,C029-M24_stoolx73_sub.SR_stool,66.21,1.26,75,6828,MetaSPAdes (SR),Stool
All MAGs,LQ,08-1_97x08-1_97.044.SR_stool,66.2,30.63,8.11,16978,MetaSPAdes (SR),Stool
All MAGs,MQ,C039-M06_BAPx43_sub.SR_plate,66.2,0.7,0,606454,MetaSPAdes (SR),Plate
All MAGs,MQ,43-1_46x55.LR_stool,66.2,0,0,519860,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_36_stoolx15_sub.SR_stool,66.19,1.14,0,16280,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_90xbin.39_sub.SR_stool,66.19,0.29,0,55362,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_97xbin.120.SR_stool,66.19,0,0,16305,MetaSPAdes (SR),Stool
All MAGs,MQ,C019-M07xbin.6.LR_stool,66.18,7.42,80,239573,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_95xbin.54.LR_stool,66.18,2.01,0,371532,MetaFlye2 (LR),Stool
All MAGs,LQ,20-1_35x20-1_late__20-1_35.042_sub.LR_stool,66.17,21.42,18.37,78118,MetaFlye2 (LR),Stool
All MAGs,MQ,14-2_9x17.LR_stool,66.15,0.78,100,51412,MetaFlye2 (LR),Stool
All MAGs,LQ,43-1_40_BAPx43-1_40_BAP.007_sub.SR_plate,66.12,28.31,6.71,6945,MetaSPAdes (SR),Plate
All MAGs,MQ,C043-M07_stoolxC043-M07_stool.038_sub.SR_stool,66.12,8.53,13.33,72623,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_54xbin.10.LR_stool,66.12,6.39,13.79,156265,MetaFlye2 (LR),Stool
All MAGs,MQ,C014-M27x14.LR_stool,66.09,1.01,0,87163,MetaFlye2 (LR),Stool
All MAGs,MQ,C029-M06xC029-M06.015_sub.SR_stool,66.09,0.2,33.33,72259,MetaSPAdes (SR),Stool
All MAGs,LQ,17-2_36xbin.70.LR_stool,66.07,21.27,98.86,76904,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_94xbin.49.LR_stool,66.07,8.74,25,106203,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_39x20-2_39.001_sub.SR_stool,66.05,0.72,0,43522,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_N14_stoolxbin.36_sub.SR_stool,66.04,8.61,58.82,4259,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_23xbin.85.SR_stool,66.04,1.36,50,18285,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_6x32.LR_stool,66.03,1.86,6.25,243377,MetaFlye2 (LR),Stool
All MAGs,MQ,C047-M07_stoolx136_sub.SR_stool,66.03,0.96,0,366739,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_N11x47.SR_stool,66.03,0,0,30271,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M00x13.LR_stool,66,2.35,25,202352,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_7_stoolx67_sub.SR_stool,66,1.75,0,41885,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M06xC014__C014-M06.013_sub.LR_stool,65.97,3.27,14.29,270408,MetaFlye2 (LR),Stool
All MAGs,MQ,8-2_11_CMBcst_WCx25.SR_plate,65.96,0.69,0,46848,MetaSPAdes (SR),Plate
All MAGs,MQ,08-1_97xbin.46.SR_stool,65.96,0.6,0,14910,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_64x58.SR_stool,65.95,0.78,0,16786,MetaSPAdes (SR),Stool
All MAGs,LQ,C014-M27_stoolxC014-M27_stool.035_sub.SR_stool,65.94,18.81,65.12,28527,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_7_BAPx4_sub.SR_plate,65.94,0.81,0,40569,MetaSPAdes (SR),Plate
All MAGs,MQ,43-1_1_BAPxbin.1.SR_plate,65.94,0.67,0,42937,MetaSPAdes (SR),Plate
All MAGs,MQ,C019-M00xbin.50.SR_stool,65.94,0.02,0,31099,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_14xbin.45_sub.LR_stool,65.93,0.69,50,827485,MetaFlye2 (LR),Stool
All MAGs,MQ,C014-M27xbin.42.LR_stool,65.93,0.25,0,562532,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_36_stoolx17.SR_stool,65.92,0.04,0,14682,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_46_BAPxbin.12_sub.SR_plate,65.91,3.25,71.43,5724,MetaSPAdes (SR),Plate
All MAGs,MQ,19-1_16x0.LR_stool,65.91,1.17,33.33,209195,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_12x25_sub.SR_stool,65.9,0.6,58.33,8162,MetaSPAdes (SR),Stool
All MAGs,MQ,C008-M36xbin.59.SR_stool,65.89,0.42,0,26230,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M07x4.LR_stool,65.87,0.67,0,224626,MetaFlye2 (LR),Stool
All MAGs,MQ,19-2_95x19-2_95.087_sub.SR_stool,65.83,2.42,0,8196,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_14x37_sub.LR_stool,65.82,2.14,89.47,76406,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_36_stoolxbin.55.SR_stool,65.82,1.27,84.62,59170,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_17xbin.10.LR_stool,65.82,0,0,324401,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_46xbin.41.LR_stool,65.82,0,0,329959,MetaFlye2 (LR),Stool
All MAGs,MQ,17-2_99_stoolx13_sub.SR_stool,65.81,4.87,25,16484,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_97x20-1_late__20-1_97.009_sub.LR_stool,65.8,3.16,86.67,107971,MetaFlye2 (LR),Stool
All MAGs,LQ,39-2_94x15_sub.LR_stool,65.79,29.4,31.75,183809,MetaFlye2 (LR),Stool
All MAGs,LQ,19-1_10_DP_BAPcstx19-1_10_DP_BAPcst.004_sub.SR_plate,65.79,10.09,7.27,5871,MetaSPAdes (SR),Plate
All MAGs,LQ,43-2_36x43-2_late__43-2_36.037.LR_stool,65.76,18.14,80.39,131454,MetaFlye2 (LR),Stool
All MAGs,LQ,14-1_95x14-1_late__14-1_95.065_sub.LR_stool,65.76,16.97,0,168093,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_88x47-1_late__47-1_88.016.LR_stool,65.76,4.21,78.57,60756,MetaFlye2 (LR),Stool
All MAGs,MQ,29-2_36_LKVxbin.2.SR_plate,65.75,1.91,22.22,11848,MetaSPAdes (SR),Plate
All MAGs,MQ,19-2_95xbin.23.SR_stool,65.74,0,0,13574,MetaSPAdes (SR),Stool
All MAGs,MQ,C047-M07x21.LR_stool,65.73,6.52,23.81,645715,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_36xbin.31.LR_stool,65.72,0,0,183109,MetaFlye2 (LR),Stool
All MAGs,MQ,14-2_9x14-2_early__14-2_9.016_sub.LR_stool,65.71,2.53,50,132748,MetaFlye2 (LR),Stool
All MAGs,MQ,C029-M36xC029-M36.004_sub.SR_stool,65.71,0,0,40825,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_81x31.LR_stool,65.7,0,0,117522,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M06_BAPx26.SR_plate,65.69,0.75,33.33,25072,MetaSPAdes (SR),Plate
All MAGs,LQ,20-1_35_stoolxbin.61_sub.SR_stool,65.68,30.74,8.33,39206,MetaSPAdes (SR),Stool
All MAGs,LQ,17-1_97_BAPx17-1_97_BAP.010_sub.SR_plate,65.67,26.81,9.72,8608,MetaSPAdes (SR),Plate
All MAGs,MQ,39-2_94xbin.20.LR_stool,65.66,0,0,253381,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_20xbin.10.LR_stool,65.65,0.71,0,289637,MetaFlye2 (LR),Stool
All MAGs,MQ,C043-M07x37.LR_stool,65.64,0.67,0,69838,MetaFlye2 (LR),Stool
All MAGs,LQ,39-1_94x39-1_late__39-1_94.005.LR_stool,65.63,10.02,44,272039,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_94xbin.40.SR_stool,65.63,0.47,0,9022,MetaSPAdes (SR),Stool
All MAGs,LQ,29-1_76xbin.1_sub.LR_stool,65.62,20.51,43.64,215782,MetaFlye2 (LR),Stool
All MAGs,MQ,29-2_95x54.LR_stool,65.62,4.36,0,341749,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_36_stoolx28.SR_stool,65.62,1.06,50,2191,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M06xbin.3.LR_stool,65.61,0,0,186466,MetaFlye2 (LR),Stool
All MAGs,LQ,C014-M27_stoolx2_sub.SR_stool,65.6,13.72,5.56,13937,MetaSPAdes (SR),Stool
All MAGs,MQ,C047-M24xC047__C047-M24.039_sub.LR_stool,65.59,1.9,0,232665,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_46x43-1_late__43-1_46.038_sub.LR_stool,65.57,3.3,50,524007,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_11xbin.21.LR_stool,65.57,0,0,65792,MetaFlye2 (LR),Stool
All MAGs,MQ,C047-M07_stoolx122.SR_stool,65.56,0.52,0,3920,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M36x6_sub.LR_stool,65.56,0.12,0,147974,MetaFlye2 (LR),Stool
All MAGs,MQ,14-1_9x31.LR_stool,65.56,0.06,100,243136,MetaFlye2 (LR),Stool
All MAGs,LQ,47-2_88x47-2_late__47-2_88.012_sub.LR_stool,65.53,16.83,11.63,136004,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_88x47-2_88.031_sub.SR_stool,65.53,4.15,35,46268,MetaSPAdes (SR),Stool
All MAGs,LQ,47-1_13x47-1_early__47-1_13.030.LR_stool,65.52,25.55,68.75,283311,MetaFlye2 (LR),Stool
All MAGs,MQ,C017-M36x10.LR_stool,65.52,5.03,0,117410,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_18xbin.14.LR_stool,65.51,2.4,83.33,216587,MetaFlye2 (LR),Stool
All MAGs,MQ,43-2_8x21_sub.LR_stool,65.51,0,0,72162,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M00xbin.22.LR_stool,65.5,6.9,100,115387,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M06xbin.43.LR_stool,65.5,6.9,100,115092,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_36xbin.48.LR_stool,65.49,0.5,0,315665,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_88_LKVx39-2_88_LKV.006.SR_plate,65.46,9.91,0,22033,MetaSPAdes (SR),Plate
All MAGs,MQ,43-2_36x48.LR_stool,65.46,1.93,100,635759,MetaFlye2 (LR),Stool
All MAGs,MQ,C008-M06x115.SR_stool,65.45,0,0,32439,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_24x39-2_late__39-2_24.018.LR_stool,65.44,5.7,0,1928360,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_20xbin.29.LR_stool,65.44,1.34,0,1920101,MetaFlye2 (LR),Stool
All MAGs,MQ,17-1_100_stoolx17-1_100_stool.021_sub.SR_stool,65.42,2.42,0,527581,MetaSPAdes (SR),Stool
All MAGs,LQ,08-1_6_stoolx08-1_6_stool.018_sub.SR_stool,65.41,22.88,0,17585,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_73xbin.70.LR_stool,65.41,0,0,277525,MetaFlye2 (LR),Stool
All MAGs,LQ,47-2_37x47-2_late__47-2_37.014_sub.LR_stool,65.4,23.11,7.5,76246,MetaFlye2 (LR),Stool
All MAGs,MQ,14-2_95x53.LR_stool,65.4,1.58,64.29,174073,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_37_stoolx113.SR_stool,65.4,0.06,0,9361,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M36xC014-M36.047.SR_stool,65.35,3.62,45,36522,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_9x40-1_9.045.SR_stool,65.35,0.06,0,25145,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_16x17-1_late__17-1_16.001.LR_stool,65.34,2.27,88.89,119790,MetaFlye2 (LR),Stool
All MAGs,LQ,C039-M06_stoolxC039-M06_stool.029_sub.SR_stool,65.33,35.65,15.69,69686,MetaSPAdes (SR),Stool
All MAGs,LQ,C017-M23_BAPxC017-M23_BAP.002_sub.SR_plate,65.32,29.76,4,11504,MetaSPAdes (SR),Plate
All MAGs,MQ,14-1_36_stoolx67.SR_stool,65.32,0.13,100,6268,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_36_stoolx19.SR_stool,65.31,0,0,12202,MetaSPAdes (SR),Stool
All MAGs,LQ,C014-M36x30_sub.SR_stool,65.28,17.95,3.7,2512,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_N14_stoolx14-1_N14_stool.022.SR_stool,65.27,1.05,0,85928,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M24xC029_FIXED__C029-M24.030.LR_stool,65.27,0,0,213421,MetaFlye2 (LR),Stool
All MAGs,MQ,C020-M36x102.SR_stool,65.26,0,0,21376,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_97x101.LR_stool,65.21,1.68,58.33,333871,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_88xbin.42.LR_stool,65.21,0,0,267132,MetaFlye2 (LR),Stool
All MAGs,MQ,40-2_6_stoolx40-2_6_stool.016_sub.SR_stool,65.19,7.33,0,187755,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95x14-1_late__14-1_95.027.LR_stool,65.19,3.8,100,106043,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_37x101_sub.LR_stool,65.18,4.57,28.57,210369,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_66_BAPxbin.1.SR_plate,65.18,2.02,66.67,4190,MetaSPAdes (SR),Plate
All MAGs,MQ,17-2_99_WCxbin.5.SR_plate,65.18,0.2,100,15755,MetaSPAdes (SR),Plate
All MAGs,MQ,14-2_14_WCx14-2_14_WC.004_sub.SR_plate,65.16,0.87,0,8324,MetaSPAdes (SR),Plate
All MAGs,MQ,40-1_35_BAPx44.SR_plate,65.16,0.71,0,14970,MetaSPAdes (SR),Plate
All MAGs,LQ,17-2_99_stoolx17-2_99_stool.063_sub.SR_stool,65.15,24.74,3.45,33143,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_76x15.LR_stool,65.15,0.48,100,221018,MetaFlye2 (LR),Stool
All MAGs,MQ,40-2_13x40-2_early__40-2_13.023.LR_stool,65.11,0,0,68020,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_88xbin.36.LR_stool,65.1,1.34,0,1929162,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_11x63.SR_stool,65.1,0.78,0,23773,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_24xbin.52_sub.SR_stool,65.08,0.52,100,93420,MetaSPAdes (SR),Stool
All MAGs,LQ,39-1_94x39-1_94.079.SR_stool,65.07,26.25,4.23,9908,MetaSPAdes (SR),Stool
All MAGs,MQ,19-2_36x19-2_late__19-2_36.008.LR_stool,65.07,0,0,708755,MetaFlye2 (LR),Stool
All MAGs,LQ,C039-M24xC039_FIXED__C039-M24.014_sub.LR_stool,65.06,18.34,24.04,2681541,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_41xbin.94.SR_stool,65.06,0.28,0,55135,MetaSPAdes (SR),Stool
All MAGs,MQ,47-2_17x23.SR_stool,65.06,0,0,5462,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M27_stoolxbin.23_sub.SR_stool,65.04,3.85,22.22,7213,MetaSPAdes (SR),Stool
All MAGs,LQ,20-2_64x20-2_64.026_sub.SR_stool,65,16.69,81.08,34904,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_5x20-2_early__20-2_5.002_sub.LR_stool,65,5.07,74.07,167579,MetaFlye2 (LR),Stool
All MAGs,LQ,08-1_36_stoolx08-1_36_stool.024_sub.SR_stool,64.98,18.25,1.59,62934,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M00x10.LR_stool,64.98,0.63,0,229994,MetaFlye2 (LR),Stool
All MAGs,LQ,47-2_88x47-2_late__47-2_88.051_sub.LR_stool,64.97,20.78,9.52,59421,MetaFlye2 (LR),Stool
All MAGs,MQ,17-1_6_BAPx20.SR_plate,64.96,0.36,50,16585,MetaSPAdes (SR),Plate
All MAGs,MQ,47-2_88x119.SR_stool,64.94,3.07,4,11868,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_7_stoolx27_sub.SR_stool,64.93,1.45,0,2569,MetaSPAdes (SR),Stool
All MAGs,MQ,14-2_9_BAPx28_sub.SR_plate,64.93,0.48,28.57,15292,MetaSPAdes (SR),Plate
All MAGs,MQ,43-1_24x43-1_late__43-1_24.009_sub.LR_stool,64.91,8.77,19.05,218699,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_66x20.SR_stool,64.88,2.12,0,3306,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_7x49.LR_stool,64.86,0,0,143015,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_37_stoolxbin.72.SR_stool,64.85,0,0,49046,MetaSPAdes (SR),Stool
All MAGs,MQ,17-2_99x22.LR_stool,64.81,0,0,122499,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_90x43-1_late__43-1_90.031.LR_stool,64.79,0,0,117526,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M36xC040-M36.015.SR_stool,64.79,0,0,29439,MetaSPAdes (SR),Stool
All MAGs,LQ,43-1_73x43-1_73.008_sub.SR_stool,64.77,21.93,8.57,195372,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_42xbin.10.LR_stool,64.76,9.28,100,49967,MetaFlye2 (LR),Stool
All MAGs,LQ,47-1_10x47-1_early__47-1_10.035_sub.LR_stool,64.74,20.32,0,68004,MetaFlye2 (LR),Stool
All MAGs,MQ,19-2_10xbin.15.SR_stool,64.73,0,0,33872,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_73x43-1_late__43-1_73.024.LR_stool,64.72,0,0,117528,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M06_stoolx115_sub.SR_stool,64.71,2.86,28.57,3547,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_13x66.SR_stool,64.71,1.91,0,2416,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_N11x59.SR_stool,64.71,1.43,42.86,9020,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95_BAPx12.SR_plate,64.66,1.05,0,5395,MetaSPAdes (SR),Plate
All MAGs,MQ,43-2_15x33.LR_stool,64.64,4.43,40,175600,MetaFlye2 (LR),Stool
All MAGs,LQ,40-2_94xbin.9_sub.LR_stool,64.63,11.9,33.33,276951,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M24x6.LR_stool,64.61,0.34,0,147784,MetaFlye2 (LR),Stool
All MAGs,MQ,C047-M07_stoolxC047-M07_stool.024.SR_stool,64.59,4.59,45.45,111690,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_24x51_sub.LR_stool,64.56,0.97,100,547001,MetaFlye2 (LR),Stool
All MAGs,MQ,C008-M36xC008__C008-M36.002_sub.LR_stool,64.56,0,0,113731,MetaFlye2 (LR),Stool
All MAGs,MQ,C008-M36_WCxbin.4.SR_plate,64.53,1.34,0,16668,MetaSPAdes (SR),Plate
All MAGs,MQ,43-2_12x57.SR_stool,64.52,1.44,50,4258,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_13xbin.18.SR_stool,64.52,0.29,0,243487,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_14x8-2_late__08-2_14.003.LR_stool,64.52,0,0,407401,MetaFlye2 (LR),Stool
All MAGs,LQ,43-1_46x43-1_46.020_sub.SR_stool,64.5,22.51,0,28269,MetaSPAdes (SR),Stool
All MAGs,MQ,47-2_37xbin.120_sub.LR_stool,64.5,0.11,0,33611,MetaFlye2 (LR),Stool
All MAGs,LQ,08-2_95x08-2_95.028_sub.SR_stool,64.49,26.32,16.42,16961,MetaSPAdes (SR),Stool
All MAGs,MQ,14-2_11x50.LR_stool,64.49,0,0,118985,MetaFlye2 (LR),Stool
All MAGs,LQ,C047-M24_stoolxC047-M24_stool.030_sub.SR_stool,64.46,18.12,1.82,105258,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_88x29-1_late__29-1_88.008_sub.LR_stool,64.44,3,100,146144,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_24_BAPx15.SR_plate,64.44,1.12,66.67,3123,MetaSPAdes (SR),Plate
All MAGs,MQ,20-1_14x28.LR_stool,64.43,0.17,0,153859,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_13x25.SR_stool,64.43,0,0,387447,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_10_DP_LKVx47-1_10_DP_LKV.003.SR_plate,64.4,0.22,66.67,7976,MetaSPAdes (SR),Plate
All MAGs,MQ,17-1_N10_stoolx17-1_N10_stool.008_sub.SR_stool,64.38,5.19,5,422802,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_76x69.LR_stool,64.38,4.57,14.29,104305,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M24x30_sub.LR_stool,64.36,4.05,28.57,577553,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_95_DP_BAPcstx3.SR_plate,64.36,1.3,0,14445,MetaSPAdes (SR),Plate
All MAGs,MQ,C020-M24x72.LR_stool,64.36,0,0,119463,MetaFlye2 (LR),Stool
All MAGs,LQ,C039-M36_stoolx74_sub.SR_stool,64.35,14.94,18.37,3629,MetaSPAdes (SR),Stool
All MAGs,MQ,43-2_94x43-2_94.017_sub.SR_stool,64.32,7.6,4.35,93693,MetaSPAdes (SR),Stool
All MAGs,MQ,C017-M23x48.LR_stool,64.32,7.17,5.26,313375,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M00_LKVxbin.3_sub.SR_plate,64.32,5.38,0,5546,MetaSPAdes (SR),Plate
All MAGs,MQ,20-2_47x34_sub.LR_stool,64.32,3.56,60,436209,MetaFlye2 (LR),Stool
