MAG,Individual,LoPthruTP2,Aggregate_Adjusted_popSNP_Count,Taxa,PersistingMAG_ct,Unique_DataPoint_ct,TP1,First_Recorded_TP,LastMOL_lqfood,First_recorded_TP_Weaning,TP2_Weaning,Group,Initial_Colonization
43-1_54xbin.35.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,17,17,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_N18xbin.52.SR_stool.fasta,39-2,0,0,Faecalibacterium prausnitzii,30,87,20,20,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_24x43-1_24.023.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,24,24,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90x43-1_90.018_sub.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,34,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.47.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,34,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_39xbin.85.SR_stool.fasta,20-2,0,0,Faecalibacterium prausnitzii,30,87,35,35,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_21x43-1_21.004.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,40,40,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_41xbin.10_sub.SR_stool.fasta,39-2,0,0,Faecalibacterium prausnitzii,30,87,41,41,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_64xbin.62.LR_stool.fasta,20-2,0,0,Faecalibacterium prausnitzii,30,87,47,47,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.39_sub.SR_stool.fasta,39-2,0,0,Faecalibacterium prausnitzii,30,87,52,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_66xbin.22.SR_stool.fasta,43-1,0,0,Faecalibacterium prausnitzii,30,87,66,66,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_88xbin.57.SR_stool.fasta,29-1,0,0,Faecalibacterium prausnitzii,30,87,88,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_24xbin.14_sub.SR_stool.fasta,39-2,0.083333333,0,Faecalibacterium prausnitzii,30,87,14,13,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66xbin.9_sub.LR_stool.fasta,39-2,0.083333333,0,Faecalibacterium prausnitzii,30,87,14,13,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_N18xbin.39.SR_stool.fasta,39-2,0.083333333,0,Faecalibacterium prausnitzii,30,87,14,13,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_88xbin.57.SR_stool.fasta,29-1,0.583333333,0,Faecalibacterium prausnitzii,30,87,95,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_54xbin.35.SR_stool.fasta,43-1,1.416666667,0,Faecalibacterium prausnitzii,30,87,34,17,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_39xbin.85.SR_stool.fasta,20-2,0.333333333,1.024103865,Faecalibacterium prausnitzii,30,87,39,35,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_66xbin.22.SR_stool.fasta,43-1,0.583333333,1.052097782,Faecalibacterium prausnitzii,30,87,73,66,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.39_sub.SR_stool.fasta,39-2,1.166666667,1.073646171,Faecalibacterium prausnitzii,30,87,66,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_24x43-1_24.023.SR_stool.fasta,43-1,1.333333333,1.143817226,Faecalibacterium prausnitzii,30,87,40,24,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90x43-1_90.018_sub.SR_stool.fasta,43-1,0.5,1.292074221,Faecalibacterium prausnitzii,30,87,40,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90x43-1_90.018_sub.SR_stool.fasta,43-1,1,2.581182269,Faecalibacterium prausnitzii,30,87,46,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_21x43-1_21.004.SR_stool.fasta,43-1,0.5,2.797063503,Faecalibacterium prausnitzii,30,87,46,40,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_N18xbin.52.SR_stool.fasta,39-2,0.333333333,3.159513216,Faecalibacterium prausnitzii,30,87,24,20,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_41xbin.10_sub.SR_stool.fasta,39-2,0.916666667,3.410707953,Faecalibacterium prausnitzii,30,87,52,41,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_39xbin.85.SR_stool.fasta,20-2,1,4.102442469,Faecalibacterium prausnitzii,30,87,47,35,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90x43-1_90.018_sub.SR_stool.fasta,43-1,3.25,4.567317319,Faecalibacterium prausnitzii,30,87,73,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36x39-2_36.036.SR_stool.fasta,39-2,2.333333333,5.45376299,Faecalibacterium prausnitzii,30,87,41,13,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_39xbin.85.SR_stool.fasta,20-2,1.583333333,6.149360644,Faecalibacterium prausnitzii,30,87,54,35,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.47.SR_stool.fasta,43-1,0.5,6.324681483,Faecalibacterium prausnitzii,30,87,40,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.39_sub.SR_stool.fasta,39-2,1.833333333,6.346908388,Faecalibacterium prausnitzii,30,87,74,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_46xbin.2.LR_plate.fasta,43-1,0.583333333,6.676628731,Faecalibacterium prausnitzii,30,87,24,17,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_39xbin.85.SR_stool.fasta,20-2,2.416666667,8.206292098,Faecalibacterium prausnitzii,30,87,64,35,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_21x43-1_21.004.SR_stool.fasta,43-1,2.75,8.364106513,Faecalibacterium prausnitzii,30,87,73,40,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_64xbin.62.LR_stool.fasta,20-2,1.416666667,9.0566399,Faecalibacterium prausnitzii,30,87,64,47,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36x39-2_36.036.SR_stool.fasta,39-2,3.25,9.719900803,Faecalibacterium prausnitzii,30,87,52,13,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.47.SR_stool.fasta,43-1,3.25,9.741772848,Faecalibacterium prausnitzii,30,87,73,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90x43-1_90.018_sub.SR_stool.fasta,43-1,4.666666667,9.771324122,Faecalibacterium prausnitzii,30,87,90,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_64xbin.62.LR_stool.fasta,20-2,4.166666667,11.06034646,Faecalibacterium prausnitzii,30,87,97,47,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.39_sub.SR_stool.fasta,39-2,3,11.6303872,Faecalibacterium prausnitzii,30,87,88,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_14_DP_BAPcstx29-1_14_DP_BAPcst.003.SR_plate.fasta,29-1,0,0,Flavonifractor plautii,9,20,17,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_14_DP_BAPcstx29-1_14_DP_BAPcst.003.SR_plate.fasta,29-1,0.083333333,4.341849782,Flavonifractor plautii,9,20,18,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_18xbin.10.SR_stool.fasta,20-2,0,0,Lachnospiraceae bacterium,7,19,14,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,0,0,Lachnospiraceae bacterium,7,19,34,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x115.SR_stool.fasta,39-2,0,0,Lachnospiraceae bacterium,7,19,66,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_97x84.SR_stool.fasta,20-2,0,0,Lachnospiraceae bacterium,7,19,76,76,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,0.5,0,Lachnospiraceae bacterium,7,19,40,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,1,0,Lachnospiraceae bacterium,7,19,46,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_97x84.SR_stool.fasta,20-2,1.75,0,Lachnospiraceae bacterium,7,19,97,76,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,2.666666667,0,Lachnospiraceae bacterium,7,19,66,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,3.25,0,Lachnospiraceae bacterium,7,19,73,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_73x109.SR_stool.fasta,43-1,3.916666667,0,Lachnospiraceae bacterium,7,19,81,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_18xbin.10.SR_stool.fasta,20-2,0.333333333,3.017469727,Lachnospiraceae bacterium,7,19,18,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x115.SR_stool.fasta,39-2,1.833333333,4.138993346,Lachnospiraceae bacterium,7,19,88,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x115.SR_stool.fasta,39-2,2.333333333,8.257549456,Lachnospiraceae bacterium,7,19,94,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.57_sub.SR_stool.fasta,20-2,0,0,Mediterraneibacter faecis,8,27,14,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_54xbin.11.SR_stool.fasta,43-1,0,0,Mediterraneibacter faecis,8,27,34,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.57_sub.SR_stool.fasta,20-2,0.75,4.343884715,Mediterraneibacter faecis,8,27,23,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.57_sub.SR_stool.fasta,20-2,1.75,8.24636332,Mediterraneibacter faecis,8,27,35,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_54xbin.11.SR_stool.fasta,43-1,1.666666667,9.917764334,Mediterraneibacter faecis,8,27,54,34,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.57_sub.SR_stool.fasta,20-2,2.083333333,11.70983247,Mediterraneibacter faecis,8,27,39,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_20xbin.41.SR_stool.fasta,29-1,0,0,Oscillospiraceae bacterium,15,41,20,20,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
40-1_35_stoolx40-1_35_stool.036.SR_stool.fasta,40-1,0,0,Oscillospiraceae bacterium,15,41,35,35,13,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,36,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_47xbin.98_sub.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,41,41,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,47,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x136_sub.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,52,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_53x29-1_late__29-1_53.009.LR_stool.fasta,29-1,0,0,Oscillospiraceae bacterium,15,41,53,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_76x49.SR_stool.fasta,29-1,0,0,Oscillospiraceae bacterium,15,41,53,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66xbin.38.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,66,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74x39-2_74.011.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,74,74,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_88x39-2_88.012.SR_stool.fasta,39-2,0,0,Oscillospiraceae bacterium,15,41,74,74,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_76xbin.24.LR_stool.fasta,20-2,0,0,Oscillospiraceae bacterium,15,41,88,88,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_97x16.LR_stool.fasta,20-2,0,0,Oscillospiraceae bacterium,15,41,88,88,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_53x29-1_53.009.SR_stool.fasta,29-1,0,0,Oscillospiraceae bacterium,15,41,88,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_88xbin.41.SR_stool.fasta,29-1,0,0,Oscillospiraceae bacterium,15,41,88,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,0.416666667,0,Oscillospiraceae bacterium,15,41,41,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,0.416666667,0,Oscillospiraceae bacterium,15,41,52,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_88xbin.41.SR_stool.fasta,29-1,0.583333333,0,Oscillospiraceae bacterium,15,41,95,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_76xbin.24.LR_stool.fasta,20-2,0.75,0,Oscillospiraceae bacterium,15,41,97,88,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_97x16.LR_stool.fasta,20-2,0.75,0,Oscillospiraceae bacterium,15,41,97,88,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x136_sub.SR_stool.fasta,39-2,1.166666667,0,Oscillospiraceae bacterium,15,41,66,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74x39-2_74.011.SR_stool.fasta,39-2,1.166666667,0,Oscillospiraceae bacterium,15,41,88,74,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,1.583333333,0,Oscillospiraceae bacterium,15,41,66,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_88x39-2_88.012.SR_stool.fasta,39-2,1.666666667,1.022287402,Oscillospiraceae bacterium,15,41,94,74,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_53x29-1_late__29-1_53.009.LR_stool.fasta,29-1,1.166666667,1.098781704,Oscillospiraceae bacterium,15,41,67,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_47xbin.98_sub.SR_stool.fasta,39-2,0.5,1.601357159,Oscillospiraceae bacterium,15,41,47,41,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_76x49.SR_stool.fasta,29-1,1.166666667,1.971800745,Oscillospiraceae bacterium,15,41,67,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_53x29-1_53.009.SR_stool.fasta,29-1,0.583333333,2.054819363,Oscillospiraceae bacterium,15,41,95,88,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,2.25,2.996488569,Oscillospiraceae bacterium,15,41,74,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
40-1_35_stoolx40-1_35_stool.036.SR_stool.fasta,40-1,4.833333333,3.078658408,Oscillospiraceae bacterium,15,41,93,35,13,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,3.416666667,5.33390205,Oscillospiraceae bacterium,15,41,88,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_76x49.SR_stool.fasta,29-1,1.916666667,5.896936983,Oscillospiraceae bacterium,15,41,76,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_20xbin.41.SR_stool.fasta,29-1,2.25,6.102977871,Oscillospiraceae bacterium,15,41,47,20,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_76x49.SR_stool.fasta,29-1,3.5,8.929991853,Oscillospiraceae bacterium,15,41,95,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,0.916666667,9.263207288,Oscillospiraceae bacterium,15,41,47,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66x2.SR_stool.fasta,39-2,3.916666667,10.38032337,Oscillospiraceae bacterium,15,41,94,47,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_53x29-1_late__29-1_53.009.LR_stool.fasta,29-1,2.916666667,13.26522302,Oscillospiraceae bacterium,15,41,88,53,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,1.333333333,14.64340331,Oscillospiraceae bacterium,15,41,52,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_66xbin.38.SR_stool.fasta,39-2,2.333333333,19.90225517,Oscillospiraceae bacterium,15,41,94,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,4.333333333,27.84390708,Oscillospiraceae bacterium,15,41,88,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_36xbin.93.SR_stool.fasta,39-2,4.833333333,39.86728694,Oscillospiraceae bacterium,15,41,94,36,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,0,0,Parabacteroides distasonis,11,57,33,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
40-1_35_stoolx40-1_35_stool.041.SR_stool.fasta,40-1,0,0,Parabacteroides distasonis,11,57,35,35,13,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
40-1_35_stoolx40-1_35_stool.041.SR_stool.fasta,40-1,4.833333333,4.099683198,Parabacteroides distasonis,11,57,93,35,13,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,1.166666667,10.31349671,Parabacteroides distasonis,11,57,47,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,2.833333333,19.75676021,Parabacteroides distasonis,11,57,67,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,3.583333333,26.7292871,Parabacteroides distasonis,11,57,76,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,4.583333333,29.42186127,Parabacteroides distasonis,11,57,88,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33_BAPx2.SR_plate.fasta,29-1,5.166666667,39.24213128,Parabacteroides distasonis,11,57,95,33,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_35x20-2_late__20-2_35.017.LR_stool.fasta,20-2,0,0,Ruminococcus bicirculans,6,20,12,12,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_20x29-1_20.005.SR_stool.fasta,29-1,0,0,Ruminococcus bicirculans,6,20,15,15,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_34x56.SR_stool.fasta,43-1,0,0,Ruminococcus bicirculans,6,20,16,16,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
