MAG,LoPthruTP2,Aggregate_Adjusted_popSNP_Count,First_TP,TP2,LastMOL_lqfood,Initial_Colonization,Group
43-1_81x7.SR_stool.fasta,0,0,14,14,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,0.166666667,1.541,14,16,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,1.666666667,2.891,14,34,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,2.166666667,30.409,14,40,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,2.666666667,35.786,14,46,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,3.333333333,42.545,14,54,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,5.583333333,43.971,14,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x7.SR_stool.fasta,6.333333333,61.58,14,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x78_sub.SR_stool.fasta,0,0,11,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_81x78_sub.SR_stool.fasta,1.083333333,3.247,11,24,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,0,0,24,24,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,0.833333333,0.678,24,34,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,1.333333333,4.79,24,40,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,1.833333333,6.162,24,46,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,2.5,16.092,24,54,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,3.5,30.281,24,66,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,4.083333333,34.784,24,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,4.75,57.624,24,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_81x9.LR_stool.fasta,5.5,65.105,24,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_8x25_sub.SR_stool.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x25_sub.SR_stool.fasta,0.333333333,0,7,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x29_sub.SR_stool.fasta,0,0,8,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x29_sub.SR_stool.fasta,0.25,0,8,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x29_sub.SR_stool.fasta,0.666666667,3.396,8,16,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_8x43-1_8.013.SR_stool.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x43-1_8.013.SR_stool.fasta,0.083333333,0,7,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x43-1_8.013.SR_stool.fasta,0.25,0,7,10,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x43-1_8.013.SR_stool.fasta,0.416666667,6.049,7,12,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_8x71.SR_stool.fasta,0,0,11,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_8x71.SR_stool.fasta,0.416666667,0,11,16,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90x31.SR_stool.fasta,0,0,66,66,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x31.SR_stool.fasta,0.583333333,0,66,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x31.SR_stool.fasta,1.25,0,66,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x31.SR_stool.fasta,2,0,66,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.005_sub.SR_stool.fasta,0,0,73,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.005_sub.SR_stool.fasta,0.666666667,5.209,73,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.005_sub.SR_stool.fasta,1.416666667,7.052,73,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.018_sub.SR_stool.fasta,0,0,34,34,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.018_sub.SR_stool.fasta,0.5,1.552,34,40,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.018_sub.SR_stool.fasta,1,3.101,34,46,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.018_sub.SR_stool.fasta,3.25,5.486,34,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x43-1_90.018_sub.SR_stool.fasta,4.666666667,11.738,34,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x63.SR_stool.fasta,0,0,66,66,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x63.SR_stool.fasta,1.25,4.605,66,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90x63.SR_stool.fasta,2,11.711,66,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,0,0,8,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_90xbin.32.LR_stool.fasta,0.75,1.082,8,17,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,1.083333333,7.44,8,21,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,1.333333333,11.176,8,24,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,2.166666667,12.24,8,34,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,2.666666667,16.546,8,40,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,3.166666667,33.007,8,46,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,3.833333333,46.94,8,54,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,4.833333333,53.86,8,66,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.32.LR_stool.fasta,6.833333333,72.268,8,90,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_90xbin.35.SR_stool.fasta,0,0,73,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.35.SR_stool.fasta,0.666666667,1.489,73,81,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.35.SR_stool.fasta,1.416666667,4.521,73,90,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.37.SR_stool.fasta,0,0,34,34,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.37.SR_stool.fasta,0.5,1.936,34,40,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.47.SR_stool.fasta,0,0,34,34,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.47.SR_stool.fasta,0.5,7.49,34,40,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_90xbin.47.SR_stool.fasta,3.25,11.537,34,73,11,After weaning,"Colonized after WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.083333333,0,7,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.25,0,7,10,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.333333333,0,7,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.416666667,0,7,12,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.583333333,5.635,7,14,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,0.75,9.861,7,16,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,3.25,12.037,7,46,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,3.916666667,20.898,7,54,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.001.SR_stool.fasta,6.916666667,26.46,7,90,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N10x43-1_N10.007.SR_stool.fasta,0,0,8,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10x43-1_N10.007.SR_stool.fasta,0.166666667,0,8,10,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10xbin.16.SR_stool.fasta,0,0,1,1,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10xbin.16.SR_stool.fasta,0.5,0,1,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10xbin.16.SR_stool.fasta,0.583333333,0,1,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N10xbin.16.SR_stool.fasta,0.75,2.77,1,10,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11_DP_BAPcstx43-1_N11_DP_BAPcst.001.SR_plate.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11_DP_BAPcstx43-1_N11_DP_BAPcst.001.SR_plate.fasta,0.083333333,0,7,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11_DP_BAPcstx43-1_N11_DP_BAPcst.001.SR_plate.fasta,0.333333333,0,7,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11_DP_BAPcstx43-1_N11_DP_BAPcst.001.SR_plate.fasta,0.416666667,0,7,12,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11_DP_BAPcstx43-1_N11_DP_BAPcst.001.SR_plate.fasta,1.416666667,0,7,24,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11x65.SR_stool.fasta,0.083333333,0,7,8,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11x65.SR_stool.fasta,0.333333333,0,7,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11x65.SR_stool.fasta,0.416666667,2.726,7,12,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,0.583333333,4.165,7,14,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,1.166666667,7.396,7,21,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,1.416666667,11.637,7,24,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,2.25,24.014,7,34,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,3.25,26.753,7,46,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,3.916666667,29.819,7,54,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,4.916666667,52.331,7,66,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11x65.SR_stool.fasta,5.5,53.865,7,73,11,Before weaning,"Colonized before WN, timepoint after WN"
43-1_N11xbin.37.SR_stool.fasta,0,0,7,7,11,Before weaning,"Colonized before WN, timepoint before WN"
43-1_N11xbin.37.SR_stool.fasta,0.333333333,0,7,11,11,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x19_sub.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x19_sub.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x19_sub.SR_stool.fasta,0.416666667,1.362,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x19_sub.SR_stool.fasta,0.666666667,4.087,7,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x19_sub.SR_stool.fasta,2.416666667,23.121,7,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x36_sub.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x36_sub.SR_stool.fasta,0.416666667,8.342,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x38_sub.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x38_sub.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x38_sub.SR_stool.fasta,0.416666667,6.933,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x43-2_12.003.SR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x43-2_12.003.SR_stool.fasta,0.333333333,0,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x50.LR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x50.LR_stool.fasta,0.333333333,0,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x50.LR_stool.fasta,0.583333333,0,8,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x50.LR_stool.fasta,2.333333333,21.692,8,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x54.SR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x54.SR_stool.fasta,0.583333333,4.013,8,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x8.LR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x8.LR_stool.fasta,0.333333333,0,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_12x8.LR_stool.fasta,0.583333333,0,8,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_12x8.LR_stool.fasta,2.333333333,0,8,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_36xbin.27.LR_stool.fasta,0,0,15,15,12,After weaning,"Colonized after WN, timepoint after WN"
43-2_36xbin.27.LR_stool.fasta,1.75,4.323,15,36,12,After weaning,"Colonized after WN, timepoint after WN"
43-2_36xbin.33_sub.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_36xbin.33_sub.LR_stool.fasta,0.083333333,5.406,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_36xbin.33_sub.LR_stool.fasta,0.416666667,14.906,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_36xbin.33_sub.LR_stool.fasta,0.666666667,25.781,7,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_36xbin.33_sub.LR_stool.fasta,2.416666667,40.748,7,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_7_BAPx43-2_7_BAP.002.SR_plate.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_BAPx43-2_7_BAP.002.SR_plate.fasta,0.083333333,1.686,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolx43-2_7_stool.002.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolx43-2_7_stool.002.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolx43-2_7_stool.002.SR_stool.fasta,0.416666667,0,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolx43-2_7_stool.002.SR_stool.fasta,0.666666667,0,7,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_7_stoolx53.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolx53.SR_stool.fasta,0.416666667,0,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolxbin.16.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolxbin.16.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolxbin.25.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7_stoolxbin.25.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7xbin.1.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_7xbin.1.LR_stool.fasta,0.416666667,8.511,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8x43-2_8.021_sub.SR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8x43-2_8.021_sub.SR_stool.fasta,0.333333333,1.153,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.10_sub.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.10_sub.LR_stool.fasta,0.083333333,9.512,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.10_sub.LR_stool.fasta,0.416666667,13.354,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.12.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.12.SR_stool.fasta,0.083333333,3.688,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.17.SR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.17.SR_stool.fasta,0.333333333,0,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_8xbin.17.SR_stool.fasta,0.583333333,0,8,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_8xbin.17.SR_stool.fasta,2.333333333,0,8,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_N15_DP_BAPcstx43-2_N15_DP_BAPcst.001.SR_plate.fasta,0,0,15,15,12,After weaning,"Colonized after WN, timepoint after WN"
43-2_N15_DP_BAPcstx43-2_N15_DP_BAPcst.001.SR_plate.fasta,1.75,1.817,15,36,12,After weaning,"Colonized after WN, timepoint after WN"
43-2_N15_DPxbin.5.LR_plate.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15_DPxbin.5.LR_plate.fasta,0.333333333,8.792,8,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15_DPxbin.5.LR_plate.fasta,0.583333333,13.214,8,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_N15x30.SR_stool.fasta,0,0,12,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x30.SR_stool.fasta,0.25,2.411,12,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_N15x43-2_N15.012.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x43-2_N15.012.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x43-2_N15.012.SR_stool.fasta,0.666666667,1.489,7,15,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_N15x43-2_N15.012.SR_stool.fasta,2.416666667,19.627,7,36,12,Before weaning,"Colonized before WN, timepoint after WN"
43-2_N15x59.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x59.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x59.SR_stool.fasta,0.416666667,0,7,12,12,Before weaning,"Colonized before WN, timepoint before WN"
43-2_N15x59.SR_stool.fasta,0.666666667,0,7,15,12,Before weaning,"Colonized before WN, timepoint after WN"
47-1_10_DPx8.LR_plate.fasta,0,0,7,7,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10_DPx8.LR_plate.fasta,0.25,0,7,10,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10_DPx8.LR_plate.fasta,0.5,1.609,7,13,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10_DPx8.LR_plate.fasta,2.5,2.416,7,37,14,Before weaning,"Colonized before WN, timepoint after WN"
47-1_10x2.LR_stool.fasta,0,0,7,7,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10x2.LR_stool.fasta,0.5,2.576,7,13,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10x47-1_early__47-1_10.014.LR_stool.fasta,0,0,10,10,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_10x47-1_early__47-1_10.014.LR_stool.fasta,2.25,1.184,10,37,14,Before weaning,"Colonized before WN, timepoint after WN"
47-1_10xbin.37.SR_stool.fasta,0,0,37,37,14,After weaning,"Colonized after WN, timepoint after WN"
47-1_10xbin.37.SR_stool.fasta,4.25,15.485,37,88,14,After weaning,"Colonized after WN, timepoint after WN"
47-1_13x47-1_early__47-1_13.003_sub.LR_stool.fasta,0,0,13,13,14,Before weaning,"Colonized before WN, timepoint before WN"
47-1_13x47-1_early__47-1_13.003_sub.LR_stool.fasta,2,4.859,13,37,14,Before weaning,"Colonized before WN, timepoint after WN"
